,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,Mean WIP
0,3639.1081588785723,416.9106260092888,1026.9004752485114,4519.606899656119,233.3108668654442
1,3637.37515467286,410.9157576897809,995.7229938869854,4392.123793022372,230.67863725087182
2,3632.825789002506,420.40225773597933,1046.2449868735193,4491.008132230671,234.55893271172005
3,3629.535750600211,418.84524723620586,1039.1213801317735,4447.984024401949,233.95923245352589
4,3632.825789002506,420.40225773597933,1046.2449868735193,4491.008132230671,234.55893271172005
5,3629.535750600211,418.84524723620586,1039.1213801317735,4447.984024401949,233.95923245352589
6,3632.825789002506,420.40225773597933,1046.2449868735193,4491.008132230671,234.55893271172005
7,3629.535750600211,418.84524723620586,1039.1213801317735,4447.984024401949,233.95923245352589
8,3632.825789002506,420.40225773597933,1046.2449868735193,4491.008132230671,234.55893271172005
9,3629.535750600211,418.84524723620586,1039.1213801317735,4447.984024401949,233.95923245352589
10,4330.154145044109,427.84130780209506,900.6371701958009,4374.139485288538,238.29645756605314
11,4341.86757699755,424.68511646556453,890.415916340475,4401.374461236826,238.46834688851808
12,4321.521330595905,416.0944724076597,860.7444638069112,4430.771704736415,234.53557683814748
13,4237.584980033452,408.1008575258072,834.6210721577206,4172.6149050459335,228.81278409297835
14,4321.521330595905,416.0944724076597,860.7444638069112,4430.771704736415,234.53557683814748
15,4237.584980033452,408.1008575258072,834.6210721577206,4172.6149050459335,228.81278409297835
16,4321.521330595905,416.0944724076597,860.7444638069112,4430.771704736415,234.53557683814748
17,4237.584980033452,408.1008575258072,834.6210721577206,4172.6149050459335,228.81278409297835
18,4321.521330595905,416.0944724076597,860.7444638069112,4430.771704736415,234.53557683814748
19,4237.584980033452,408.1008575258072,834.6210721577206,4172.6149050459335,228.81278409297835
20,4634.057122446113,490.034392119849,1114.2844607373434,6547.779609211311,270.1433870463992
21,4668.3853228729295,492.238571236006,1123.763045672728,6379.781688693701,273.26422852889857
22,4560.766056956315,492.965072617429,1141.4807123172836,7222.222618195667,271.3534897978434
23,4758.669703077971,495.45843745601735,1145.8619337112564,7940.040284743811,276.613511927735
24,4560.766056956315,492.965072617429,1141.4807123172836,7222.222618195667,271.3534897978434
25,4758.669703077971,495.45843745601735,1145.8619337112564,7940.040284743811,276.613511927735
26,4560.766056956315,492.965072617429,1141.4807123172836,7222.222618195667,271.3534897978434
27,4758.669703077971,495.45843745601735,1145.8619337112564,7940.040284743811,276.613511927735
28,4560.766056956315,492.965072617429,1141.4807123172836,7222.222618195667,271.3534897978434
29,4758.669703077971,495.45843745601735,1145.8619337112564,7940.040284743811,276.613511927735
30,4659.590066324438,470.9957012951174,1045.0919063292972,4900.922460167787,264.8686275274998
31,4626.650352244742,474.85716526427314,1058.79881911042,4841.831979892981,265.4087224045119
32,4630.734507923189,467.0362816630924,1032.502292672191,4808.9024082245205,262.0244736742267
33,4617.132672185473,461.1951936623137,1013.1452264012972,4723.707669498506,259.7218190839425
34,4630.734507923189,467.0362816630924,1032.502292672191,4808.9024082245205,262.0244736742267
35,4617.132672185473,461.1951936623137,1013.1452264012972,4723.707669498506,259.7218190839425
36,4630.734507923189,467.0362816630924,1032.502292672191,4808.9024082245205,262.0244736742267
37,4617.132672185473,461.1951936623137,1013.1452264012972,4723.707669498506,259.7218190839425
38,4630.734507923189,467.0362816630924,1032.502292672191,4808.9024082245205,262.0244736742267
39,4617.132672185473,461.1951936623137,1013.1452264012972,4723.707669498506,259.7218190839425
40,4575.261928338238,476.6360734843773,1063.1031270226104,4995.233569988042,264.9280192585775
41,4541.286398173268,475.8589556394765,1061.3325939881895,4815.974228424834,263.33221156533017
42,4454.629963668763,462.9263810584219,1017.8532538209778,4634.433357978671,256.44070967549675
43,4488.935904985254,457.08298724764165,999.3378500886013,4798.558381508703,254.72085262012197
44,4454.629963668763,462.9263810584219,1017.8532538209778,4634.433357978671,256.44070967549675
45,4488.935904985254,457.08298724764165,999.3378500886013,4798.558381508703,254.72085262012197
46,4454.629963668763,462.9263810584219,1017.8532538209778,4634.433357978671,256.44070967549675
47,4488.935904985254,457.08298724764165,999.3378500886013,4798.558381508703,254.72085262012197
48,4454.629963668763,462.9263810584219,1017.8532538209778,4634.433357978671,256.44070967549675
49,4488.935904985254,457.08298724764165,999.3378500886013,4798.558381508703,254.72085262012197
50,3835.67093435766,367.063565618186,578.3100775662596,2202.2986288760544,212.96002217028249
51,3831.4357839264726,367.13717696807953,578.1272335252197,2169.9065320644304,212.56543031455416
52,3815.6813404394343,368.4991437404698,583.3722980608482,2178.6206093409305,212.7678578296463
53,3832.7083001645383,364.10878516084364,565.3899730222506,2217.3256008237477,211.3419009496776
54,3815.6813404394343,368.4991437404698,583.3722980608482,2178.6206093409305,212.7678578296463
55,3832.7083001645383,364.10878516084364,565.3899730222506,2217.3256008237477,211.3419009496776
56,3815.6813404394343,368.4991437404698,583.3722980608482,2178.6206093409305,212.7678578296463
57,3832.7083001645383,364.10878516084364,565.3899730222506,2217.3256008237477,211.3419009496776
58,3815.6813404394343,368.4991437404698,583.3722980608482,2178.6206093409305,212.7678578296463
59,3832.7083001645383,364.10878516084364,565.3899730222506,2217.3256008237477,211.3419009496776
60,3617.2823158368674,375.0099677039667,763.5387982295458,2004.0575700823974,212.53621617617023
61,3623.811234748663,374.1450624212906,761.9274540459536,1993.3519315406847,212.2287594864018
62,3620.0994192191743,377.01882812989777,775.0478446497197,2031.976242191307,213.57598201075433
63,3623.198250906713,371.4409822051344,742.3132394315674,1989.8439005248292,210.46817607296953
64,3620.0994192191743,377.01882812989777,775.0478446497197,2031.976242191307,213.57598201075433
65,3623.198250906713,371.4409822051344,742.3132394315674,1989.8439005248292,210.46817607296953
66,3620.0994192191743,377.01882812989777,775.0478446497197,2031.976242191307,213.57598201075433
67,3623.198250906713,371.4409822051344,742.3132394315674,1989.8439005248292,210.46817607296953
68,3620.0994192191743,377.01882812989777,775.0478446497197,2031.976242191307,213.57598201075433
69,3623.198250906713,371.4409822051344,742.3132394315674,1989.8439005248292,210.46817607296953
70,3750.8680495887493,334.1497395404722,414.2476217025207,2315.1894298153225,194.98600778483637
71,3682.9780384214537,331.67914468351614,405.8954265539055,2273.2874760783793,192.4337023187341
72,3711.2825000353378,333.37730514549924,411.8731016543823,2263.1304377039532,194.02494926446883
73,3711.027156217357,331.8178442939837,406.1568363508305,2375.4519260010293,193.22652508291384
