,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,Mean WIP
0,25836.423701188807,2107.7184302913997,4657.804863008649,30368.061907022646,163.36837654913424
1,25851.203879684334,2116.036498994338,4695.291100685778,30457.28976685222,164.00607348425626
2,25851.104006866204,2124.5470987341187,4787.895067691044,30066.717516607918,164.52279272418758
3,25882.37322247212,2123.2588941503855,4781.871059152525,30038.974268453563,164.68841884777967
4,25851.104006866204,2124.5470987341187,4787.895067691044,30066.717516607918,164.52279272418758
5,25882.37322247212,2123.2588941503855,4781.871059152525,30038.974268453563,164.68841884777967
6,25851.104006866204,2124.5470987341187,4787.895067691044,30066.717516607918,164.52279272418758
7,25882.37322247212,2123.2588941503855,4781.871059152525,30038.974268453563,164.68841884777967
8,25851.104006866204,2124.5470987341187,4787.895067691044,30066.717516607918,164.52279272418758
9,25882.37322247212,2123.2588941503855,4781.871059152525,30038.974268453563,164.68841884777967
10,100000.0,9970.024748139984,9045.715262082325,632866.0438647622,4000.0
11,100000.0,9976.833658367465,9037.27523663662,615072.1716905927,4000.0
12,100000.0,9960.345595044037,9040.310828903337,642109.9132037163,4000.0
13,100000.0,9953.517397074502,9044.054234988944,626263.5019799813,4000.0
14,100000.0,9960.345595044037,9040.310828903337,642109.9132037163,4000.0
15,100000.0,9953.517397074502,9044.054234988944,626263.5019799813,4000.0
16,100000.0,9960.345595044037,9040.310828903337,642109.9132037163,4000.0
17,100000.0,9953.517397074502,9044.054234988944,626263.5019799813,4000.0
18,100000.0,9960.345595044037,9040.310828903337,642109.9132037163,4000.0
19,100000.0,9953.517397074502,9044.054234988944,626263.5019799813,4000.0
20,96323.91376095067,3324.4638688326704,5062.621744537303,150154.05633489936,268.51987058245453
21,97009.25076984134,3338.1934350634883,5090.063576078609,151664.6119029209,270.543563339661
22,94754.01571568011,3267.2637172688437,4936.048658835267,145919.24387263003,265.9208640797685
23,89848.97897965294,3247.5622834512164,4894.773251008463,136135.21118252902,255.76590672706706
24,94754.01571568011,3267.2637172688437,4936.048658835267,145919.24387263003,265.9208640797685
25,89848.97897965294,3247.5622834512164,4894.773251008463,136135.21118252902,255.76590672706706
26,94754.01571568011,3267.2637172688437,4936.048658835267,145919.24387263003,265.9208640797685
27,89848.97897965294,3247.5622834512164,4894.773251008463,136135.21118252902,255.76590672706706
28,94754.01571568011,3267.2637172688437,4936.048658835267,145919.24387263003,265.9208640797685
29,89848.97897965294,3247.5622834512164,4894.773251008463,136135.21118252902,255.76590672706706
30,64942.15474510913,3063.4015296907155,4203.905580871487,71077.14662924733,246.11256714337105
31,65198.12053331465,3080.1770254706057,4252.059104424332,71566.6688011334,247.24989749038954
32,65710.30254540293,3082.358531814662,4243.125047408248,72029.9931598934,249.31578760577267
33,64987.65511293502,3098.5420923999236,4268.651779075446,71432.75303863279,247.8428780741207
34,65710.30254540293,3082.358531814662,4243.125047408248,72029.9931598934,249.31578760577267
35,64987.65511293502,3098.5420923999236,4268.651779075446,71432.75303863279,247.8428780741207
36,65710.30254540293,3082.358531814662,4243.125047408248,72029.9931598934,249.31578760577267
