,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,Mean WIP
0,3271.887446787355,80.55036849531862,1.7612683377213714,416.2219546658656,52.27786653843439
1,1721.3671569447004,85.20873826060702,1.0646764803340854,326.67609824193676,107.76662451681102
2,3689.1720714555086,138.9977723631641,64.64141151129009,1071.4480506357213,80.9275382627357
3,1920.505099207217,103.98605158944227,7.335122797678357,499.6183398534857,120.78500921336631
4,3296.121397773076,105.07519941525811,12.029669288055292,677.5471946345948,66.92104404216049
5,1820.200972186211,98.58783009036752,6.50073285435234,1634.757999960845,123.92136845261851
6,3893.0971471759703,165.65815636255212,145.87099912410767,1695.672586512938,91.10657121751699
7,2455.899799032217,237.98251083327494,510.8590107749889,4526.841874391243,243.85640954607976
8,23229.551890438852,437.3278586539476,1.236339401688859,536.8987785680447,40.08595095373318
9,12339.094121859733,550.5549203578773,19.075725204043504,4292.149684383731,95.60798930623135
10,26241.23696035071,761.7848350513814,143.70792044093167,4899.208650340343,62.907819225783655
11,13868.040837124325,616.6906563489744,26.50767182385592,2237.233636465361,100.80459183065611
12,24285.560462774592,611.7382894144154,9.415804167279067,2189.6131181970463,53.32028790698305
13,13003.001511799594,637.4303551452401,44.897457114179176,7029.3323107169535,108.18816813830736
14,30399.58558568437,1039.028191395542,479.96561256316846,11711.056740191483,73.89357020943693
15,15755.321231055597,759.3104152798832,55.921110421678634,4408.841227755305,108.91462221441891
16,6071.586439929459,208.1982411834198,94.88584258195694,1594.1851821910518,70.16899726542748
17,3231.1068559241526,162.01060731253006,17.298417850465825,1232.8013102818697,110.90654205551216
18,6294.711330546892,162.98126353172438,76.77746589823795,1440.1359127242658,53.85953800466152
19,3325.893265775036,156.90894143770964,13.282868643247784,665.5274565152707,103.23933677821306
20,6610.21038547392,150.5526120968977,12.782405622754482,1389.2212001200242,49.68417053332896
21,3453.6650767481783,138.9227031015368,0.17606842150714022,81.65026784044444,89.03420946730209
22,6537.0569473055675,173.43226638137975,77.38803852668802,2234.044551007513,55.75037975512796
23,3478.4087474835046,172.16694769800105,29.20885899639361,1280.3435525505445,108.85382492105634
24,53652.888335491516,942.8108390837504,41.746955431670486,4072.5654467619984,37.97312812846921
25,27521.631362527318,770.2342081963662,3.8146973141840617,1656.306706606237,58.841599593864906
26,44917.626892974054,1247.8927614712125,690.7794034416396,13432.475576703338,56.775155231001044
27,23808.9598981207,1097.1013107050894,129.15245741816258,5681.887670464215,99.25475723365757
28,55907.40490047746,1260.6616634270745,353.11720442007845,11290.52170562031,48.6256405105195
29,28803.015494614043,999.4485745334799,33.17013830593678,5969.1788375406095,74.14840370849909
30,47962.359935484856,1216.0100764799827,394.78963479591283,11046.278614852008,53.64485514302912
31,25910.57175228806,1305.5697736578882,198.70219901644083,7138.005641595033,111.6775432202719
