,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,Mean WIP
0,5319.361366425786,1129.5687039255204,5199.545548555635,14771.661087536695,558.139119579379
1,5312.511842113806,1130.4628228814895,5216.723566656068,14722.263031210581,558.0834716006574
2,5345.029493547611,1153.2420727809056,5352.167693480279,15005.55724391089,567.6537140256238
3,5315.564206347934,1140.0634191141946,5270.735139550884,14742.450369079806,561.0208929587058
4,5345.029493547611,1153.2420727809056,5352.167693480279,15005.55724391089,567.6537140256238
5,5315.564206347934,1140.0634191141946,5270.735139550884,14742.450369079806,561.0208929587058
6,5345.029493547611,1153.2420727809056,5352.167693480279,15005.55724391089,567.6537140256238
7,5315.564206347934,1140.0634191141946,5270.735139550884,14742.450369079806,561.0208929587058
8,5345.029493547611,1153.2420727809056,5352.167693480279,15005.55724391089,567.6537140256238
9,5315.564206347934,1140.0634191141946,5270.735139550884,14742.450369079806,561.0208929587058
10,5463.799806475955,632.2705041597791,1518.0229059206235,7061.650693016185,315.22053490401703
11,5408.603077545975,625.3916967346913,1495.5456879319365,6999.837938161482,311.7314349138336
12,5230.354505086749,580.9096582834011,1349.4153507912179,6396.608379495754,292.95979643217
13,5279.594105507688,592.0046894276722,1387.5174018691152,6484.496859937167,298.1086271287119
14,5230.354505086749,580.9096582834011,1349.4153507912179,6396.608379495754,292.95979643217
15,5279.594105507688,592.0046894276722,1387.5174018691152,6484.496859937167,298.1086271287119
16,5230.354505086749,580.9096582834011,1349.4153507912179,6396.608379495754,292.95979643217
17,5279.594105507688,592.0046894276722,1387.5174018691152,6484.496859937167,298.1086271287119
18,5230.354505086749,580.9096582834011,1349.4153507912179,6396.608379495754,292.95979643217
19,5279.594105507688,592.0046894276722,1387.5174018691152,6484.496859937167,298.1086271287119
20,10842.671154807098,1920.1437628456795,5823.664103592138,24814.20577723266,911.1862498235171
21,10792.540437930666,1948.6614599135814,5918.802166478109,24698.378892893827,914.5855930871382
22,10795.295973856193,1903.2849406945747,5771.636859245053,24612.053759451876,904.871683653529
23,10800.11621436855,1915.702772864293,5812.480287822267,24734.468678413312,906.5617548967341
24,10795.295973856193,1903.2849406945747,5771.636859245053,24612.053759451876,904.871683653529
25,10800.11621436855,1915.702772864293,5812.480287822267,24734.468678413312,906.5617548967341
26,10795.295973856193,1903.2849406945747,5771.636859245053,24612.053759451876,904.871683653529
27,10800.11621436855,1915.702772864293,5812.480287822267,24734.468678413312,906.5617548967341
28,10795.295973856193,1903.2849406945747,5771.636859245053,24612.053759451876,904.871683653529
29,10800.11621436855,1915.702772864293,5812.480287822267,24734.468678413312,906.5617548967341
30,11085.897689367619,2020.4669346902047,6163.552341263047,25262.428843602807,954.812078410839
31,11167.411831418774,2032.9905020055114,6201.804454567418,25348.860710639077,961.3431059091974
32,10685.923985354155,1943.5584751154552,5903.202860302321,23854.142702548863,910.3185957999343
33,10733.699477987971,1939.2743136400295,5890.342359435779,24023.241366973867,912.6198794622414
34,10685.923985354155,1943.5584751154552,5903.202860302321,23854.142702548863,910.3185957999343
35,10733.699477987971,1939.2743136400295,5890.342359435779,24023.241366973867,912.6198794622414
36,10685.923985354155,1943.5584751154552,5903.202860302321,23854.142702548863,910.3185957999343
37,10733.699477987971,1939.2743136400295,5890.342359435779,24023.241366973867,912.6198794622414
38,10685.923985354155,1943.5584751154552,5903.202860302321,23854.142702548863,910.3185957999343
39,10733.699477987971,1939.2743136400295,5890.342359435779,24023.241366973867,912.6198794622414
40,11248.652755782157,2124.3617983178597,6531.978067472339,25906.02591967055,993.5946809549998
41,11071.345199972962,2134.708332785112,6576.616770126062,25327.467560708472,988.8639128409619
42,10716.742511064309,2010.5488530271705,6145.400425556769,24274.920934458805,931.5334631536556
43,10747.369343138665,1992.2993605769566,6084.705466615356,24265.49727495852,931.9000956163903
44,10716.742511064309,2010.5488530271705,6145.400425556769,24274.920934458805,931.5334631536556
45,10747.369343138665,1992.2993605769566,6084.705466615356,24265.49727495852,931.9000956163903
46,10716.742511064309,2010.5488530271705,6145.400425556769,24274.920934458805,931.5334631536556
47,10747.369343138665,1992.2993605769566,6084.705466615356,24265.49727495852,931.9000956163903
48,10716.742511064309,2010.5488530271705,6145.400425556769,24274.920934458805,931.5334631536556
49,10747.369343138665,1992.2993605769566,6084.705466615356,24265.49727495852,931.9000956163903
50,7980.045325636645,1398.1038006922063,4623.040181498082,14824.152025677777,716.9081707587337
51,8061.177165807693,1431.3374148316784,4746.082793432988,15197.112086985037,729.9402820425066
52,7894.649108602035,1408.6210983595306,4660.732774186824,14633.503572711768,712.8312005927434
53,8007.624397659342,1418.323137936472,4695.097150098293,14962.95294551791,721.5377552574353
54,7894.649108602035,1408.6210983595306,4660.732774186824,14633.503572711768,712.8312005927434
55,8007.624397659342,1418.323137936472,4695.097150098293,14962.95294551791,721.5377552574353
56,7894.649108602035,1408.6210983595306,4660.732774186824,14633.503572711768,712.8312005927434
57,8007.624397659342,1418.323137936472,4695.097150098293,14962.95294551791,721.5377552574353
58,7894.649108602035,1408.6210983595306,4660.732774186824,14633.503572711768,712.8312005927434
59,8007.624397659342,1418.323137936472,4695.097150098293,14962.95294551791,721.5377552574353
60,6489.603058431532,1272.1296035227888,5200.23958221154,10302.557079129172,658.6069923905537
61,6479.529859882483,1276.7077400806957,5224.27982436492,10223.791733215552,659.0878650465545
62,6493.496254192452,1278.2376207935838,5223.005522406897,10306.29417495157,659.6234883002896
63,6483.3603568331555,1288.7262206595276,5276.584263437073,10277.252912276419,663.5583803851086
64,6493.496254192452,1278.2376207935838,5223.005522406897,10306.29417495157,659.6234883002896
65,6483.3603568331555,1288.7262206595276,5276.584263437073,10277.252912276419,663.5583803851086
66,6493.496254192452,1278.2376207935838,5223.005522406897,10306.29417495157,659.6234883002896
67,6483.3603568331555,1288.7262206595276,5276.584263437073,10277.252912276419,663.5583803851086
68,6493.496254192452,1278.2376207935838,5223.005522406897,10306.29417495157,659.6234883002896
69,6483.3603568331555,1288.7262206595276,5276.584263437073,10277.252912276419,663.5583803851086
70,4484.496985621522,504.83744061234063,1061.734286929916,3906.3478612323147,269.5004577841763
71,4432.48686575562,496.8871686420681,1030.4452400264631,3807.6253093115265,265.52324730457684
72,4491.964283173318,501.89610186552454,1043.5495537356894,3985.5409636725444,268.21752962570105
73,4493.615190068569,501.60702418971925,1045.0624335992457,3978.2753763374335,267.7069411590751
74,4491.964283173318,501.89610186552454,1043.5495537356894,3985.5409636725444,268.21752962570105
75,4493.615190068569,501.60702418971925,1045.0624335992457,3978.2753763374335,267.7069411590751
76,4491.964283173318,501.89610186552454,1043.5495537356894,3985.5409636725444,268.21752962570105
77,4493.615190068569,501.60702418971925,1045.0624335992457,3978.2753763374335,267.7069411590751
78,4491.964283173318,501.89610186552454,1043.5495537356894,3985.5409636725444,268.21752962570105
79,4493.615190068569,501.60702418971925,1045.0624335992457,3978.2753763374335,267.7069411590751
80,10491.815024829524,905.0179303189707,4576.6423656425695,65246.07884427096,562.6111302531083
81,10397.013958644306,903.7468265210815,4563.07195753675,64076.08358089304,560.0733859260779
82,10213.057715168881,884.5801651293666,4413.1840099306955,62541.51215374439,547.6274063136668
83,10438.754769390598,903.8804060026953,4607.859520928149,65062.106009458,554.9631423971359
84,10213.057715168881,884.5801651293666,4413.1840099306955,62541.51215374439,547.6274063136668
85,10438.754769390598,903.8804060026953,4607.859520928149,65062.106009458,554.9631423971359
86,10213.057715168881,884.5801651293666,4413.1840099306955,62541.51215374439,547.6274063136668
87,10438.754769390598,903.8804060026953,4607.859520928149,65062.106009458,554.9631423971359
88,10213.057715168881,884.5801651293666,4413.1840099306955,62541.51215374439,547.6274063136668
89,10438.754769390598,903.8804060026953,4607.859520928149,65062.106009458,554.9631423971359
90,14047.370015962684,2894.9065189905227,10885.832480268318,35377.86220550251,1661.422485470576
91,14271.953317365207,2858.8480201447337,10768.012547104543,36125.83073538072,1671.0573104863838
92,14650.519024313258,3020.473097195099,11290.548614419906,37251.648044768124,1738.4911032674809
93,14337.678654093363,2948.3184179769355,11050.193705174694,36357.136272351454,1695.0489870840597
94,14650.519024313258,3020.473097195099,11290.548614419906,37251.648044768124,1738.4911032674809
95,14337.678654093363,2948.3184179769355,11050.193705174694,36357.136272351454,1695.0489870840597
96,14650.519024313258,3020.473097195099,11290.548614419906,37251.648044768124,1738.4911032674809
97,14337.678654093363,2948.3184179769355,11050.193705174694,36357.136272351454,1695.0489870840597
98,14650.519024313258,3020.473097195099,11290.548614419906,37251.648044768124,1738.4911032674809
99,14337.678654093363,2948.3184179769355,11050.193705174694,36357.136272351454,1695.0489870840597
