,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,Mean WIP
0,35479.2376364192,8229.435787187282,58481.3288581096,105776.83788650988,518.5676899364814
1,35572.80957222127,8220.402954393145,58415.91689125456,105489.04858918526,519.0236493276585
2,35397.01296318067,8267.176665254727,58801.65257755802,104551.56227841988,517.8978985235558
3,35490.26920634856,8329.584570275789,59276.770954462976,105373.77441932874,520.5540550441726
4,35397.01296318067,8267.176665254727,58801.65257755802,104551.56227841988,517.8978985235558
5,35490.26920634856,8329.584570275789,59276.770954462976,105373.77441932874,520.5540550441726
6,35397.01296318067,8267.176665254727,58801.65257755802,104551.56227841988,517.8978985235558
7,35490.26920634856,8329.584570275789,59276.770954462976,105373.77441932874,520.5540550441726
8,35397.01296318067,8267.176665254727,58801.65257755802,104551.56227841988,517.8978985235558
9,35490.26920634856,8329.584570275789,59276.770954462976,105373.77441932874,520.5540550441726
10,100000.0,9865.28492200012,9308.66193692177,3110311.8878248977,4000.0
11,100000.0,10364.062125916322,9287.720237619706,3836547.731545993,4000.0
12,100000.0,9876.003215278815,9314.61975140222,3300361.4986038967,4000.0
13,100000.0,10103.38761333375,9299.896849282433,2737800.61296937,4000.0
14,100000.0,9876.003215278815,9314.61975140222,3300361.4986038967,4000.0
15,100000.0,10103.38761333375,9299.896849282433,2737800.61296937,4000.0
16,100000.0,9876.003215278815,9314.61975140222,3300361.4986038967,4000.0
17,100000.0,10103.38761333375,9299.896849282433,2737800.61296937,4000.0
18,100000.0,9876.003215278815,9314.61975140222,3300361.4986038967,4000.0
19,100000.0,10103.38761333375,9299.896849282433,2737800.61296937,4000.0
20,104353.370366068,17004.910277770843,17564.456424235297,3291264.0023679845,3393.412188025013
21,104497.60992715275,16003.869630242498,17592.249945640975,3118173.5475649475,3404.220182360259
22,104806.80214930563,16127.571788622332,18294.100030643436,2620414.4922913797,3398.730136959931
23,107874.30758659542,13791.98548471738,21523.336317834084,1791274.3424865298,3095.1577684184076
24,104806.80214930563,16127.571788622332,18294.100030643436,2620414.4922913797,3398.730136959931
25,107874.30758659542,13791.98548471738,21523.336317834084,1791274.3424865298,3095.1577684184076
26,104806.80214930563,16127.571788622332,18294.100030643436,2620414.4922913797,3398.730136959931
27,107874.30758659542,13791.98548471738,21523.336317834084,1791274.3424865298,3095.1577684184076
28,104806.80214930563,16127.571788622332,18294.100030643436,2620414.4922913797,3398.730136959931
29,107874.30758659542,13791.98548471738,21523.336317834084,1791274.3424865298,3095.1577684184076
30,102230.84251007174,10806.860241097518,41390.497933943356,260729.96836276274,891.4714425481318
31,101714.55096047066,10723.853787885912,40822.242165382006,258923.32113195484,879.7561061289423
32,101896.07013267423,10822.21687609224,41523.76812475385,259477.42482976778,889.37045609985
33,101883.35014864767,10829.048687447555,41640.410100519905,259659.05715174344,889.4351084246224
