,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,Mean WIP
0,81780.97953468915,7541.732667135855,8446.25337048583,203510.32859019228,849.5332513677495
1,72693.06243200714,6740.308734502719,8179.892717645822,179763.65143363742,777.6931290417173
2,81783.36284025696,7542.654354224697,8466.755782430548,202617.90447652346,849.5327338496736
3,81782.89327025728,7537.684183259285,8466.447026863483,202315.0779996155,849.8699246472327
4,81783.36284025696,7542.654354224697,8466.755782430548,202617.90447652346,849.5327338496736
5,81782.89327025728,7537.684183259285,8466.447026863483,202315.0779996155,849.8699246472327
6,81783.36284025696,7542.654354224697,8466.755782430548,202617.90447652346,849.5327338496736
7,81782.89327025728,7537.684183259285,8466.447026863483,202315.0779996155,849.8699246472327
8,81783.36284025696,7542.654354224697,8466.755782430548,202617.90447652346,849.5327338496736
9,81782.89327025728,7537.684183259285,8466.447026863483,202315.0779996155,849.8699246472327
10,100000.0,8299.840118455993,9131.052306558126,61656.40577287002,1000.0
11,100000.0,8300.614554493452,9135.024516876401,60126.780057482574,1000.0
12,100000.0,8301.338426703518,9125.552720677602,87414.71261499493,1000.0
13,100000.0,8301.79161255209,9136.357496995264,61479.15452174243,1000.0
14,100000.0,8301.338426703518,9125.552720677602,87414.71261499493,1000.0
15,100000.0,8301.79161255209,9136.357496995264,61479.15452174243,1000.0
16,100000.0,8301.338426703518,9125.552720677602,87414.71261499493,1000.0
17,100000.0,8301.79161255209,9136.357496995264,61479.15452174243,1000.0
18,100000.0,8301.338426703518,9125.552720677602,87414.71261499493,1000.0
19,100000.0,8301.79161255209,9136.357496995264,61479.15452174243,1000.0
20,100000.0,8372.714394345392,9207.157532059127,187083.07621709013,1000.0
21,100000.0,8361.0362764935,9212.372323356747,197466.42371814433,1000.0
22,100000.0,8365.681262056158,9212.150636654793,180392.81268478822,1000.0
23,100000.0,8376.223567851099,9203.188533779678,175617.6093184389,1000.0
24,100000.0,8365.681262056158,9212.150636654793,180392.81268478822,1000.0
25,100000.0,8376.223567851099,9203.188533779678,175617.6093184389,1000.0
26,100000.0,8365.681262056158,9212.150636654793,180392.81268478822,1000.0
27,100000.0,8376.223567851099,9203.188533779678,175617.6093184389,1000.0
28,100000.0,8365.681262056158,9212.150636654793,180392.81268478822,1000.0
