,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,Mean WIP
0,24489.21731797379,1467.9305991889964,4300.881154503079,14513.985745422187,104.4929624870825
1,24502.025364724515,1473.3907149496697,4316.604581200053,14498.4532242426,104.75368873831152
2,24502.787095971733,1510.7539876919263,4568.419944509585,14369.681028045854,106.86047234042267
3,24503.457151890863,1517.9792400677536,4625.195419008346,14385.675682735944,107.2497570980423
4,24502.787095971733,1510.7539876919263,4568.419944509585,14369.681028045854,106.86047234042267
5,24503.457151890863,1517.9792400677536,4625.195419008346,14385.675682735944,107.2497570980423
6,24502.787095971733,1510.7539876919263,4568.419944509585,14369.681028045854,106.86047234042267
7,24503.457151890863,1517.9792400677536,4625.195419008346,14385.675682735944,107.2497570980423
8,24502.787095971733,1510.7539876919263,4568.419944509585,14369.681028045854,106.86047234042267
9,24503.457151890863,1517.9792400677536,4625.195419008346,14385.675682735944,107.2497570980423
10,34783.43393910011,1425.9267709958249,3289.524863924724,42284.81000393207,104.46309638579982
11,34299.08436382168,1422.3306950183035,3279.3287743799387,40991.80674896,103.73470230553066
12,34348.234950178194,1402.0816788155637,3179.0028844177787,40719.63120850694,102.80992262398391
13,34394.67125059058,1407.5750855604574,3198.721640120899,41133.5698800681,103.06649737749278
14,34348.234950178194,1402.0816788155637,3179.0028844177787,40719.63120850694,102.80992262398391
15,34394.67125059058,1407.5750855604574,3198.721640120899,41133.5698800681,103.06649737749278
16,34348.234950178194,1402.0816788155637,3179.0028844177787,40719.63120850694,102.80992262398391
17,34394.67125059058,1407.5750855604574,3198.721640120899,41133.5698800681,103.06649737749278
18,34348.234950178194,1402.0816788155637,3179.0028844177787,40719.63120850694,102.80992262398391
19,34394.67125059058,1407.5750855604574,3198.721640120899,41133.5698800681,103.06649737749278
20,33939.781593201325,1410.443606069953,3204.2827628685154,40220.9341029099,103.40748439680966
21,33634.97895075377,1403.3082189959875,3176.3405311505576,38636.3785266467,102.92439218173156
22,33425.14337966175,1378.0420449052187,3068.76425140926,38577.94805731845,101.60723305793475
23,33596.143490545655,1381.53791381468,3073.1036859905844,38762.44164084403,102.15571319300129
24,33425.14337966175,1378.0420449052187,3068.76425140926,38577.94805731845,101.60723305793475
25,33596.143490545655,1381.53791381468,3073.1036859905844,38762.44164084403,102.15571319300129
26,33425.14337966175,1378.0420449052187,3068.76425140926,38577.94805731845,101.60723305793475
27,33596.143490545655,1381.53791381468,3073.1036859905844,38762.44164084403,102.15571319300129
28,33425.14337966175,1378.0420449052187,3068.76425140926,38577.94805731845,101.60723305793475
