,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,Mean WIP
0,49053.136956866736,10086.34397785845,45484.65023201212,183831.34689783555,567.6199373904504
1,49049.91928318436,9972.735181610351,44827.40068321915,183991.0442318808,561.5645257818102
2,49460.24454435464,10293.68400536742,46792.96586612669,188177.9198239696,578.142829299504
3,49218.055933627315,10223.10911557118,46385.77840492715,186132.70212362666,574.5330358226925
4,49460.24454435464,10293.68400536742,46792.96586612669,188177.9198239696,578.142829299504
5,49218.055933627315,10223.10911557118,46385.77840492715,186132.70212362666,574.5330358226925
6,49460.24454435464,10293.68400536742,46792.96586612669,188177.9198239696,578.142829299504
7,49218.055933627315,10223.10911557118,46385.77840492715,186132.70212362666,574.5330358226925
8,49460.24454435464,10293.68400536742,46792.96586612669,188177.9198239696,578.142829299504
9,49218.055933627315,10223.10911557118,46385.77840492715,186132.70212362666,574.5330358226925
10,29462.443809512966,1365.003847951289,568.9100295529612,12044.82620337114,98.66038317979536
11,29346.186347500516,1364.9767868263016,563.1162830643367,12898.921862515917,98.56240725549198
12,29621.37337498266,1408.5285025075632,673.426511357011,11281.825678227779,101.68019258073579
13,29700.876824587416,1457.661519610802,804.712848373673,13094.096052677003,104.00432403055731
14,29621.37337498266,1408.5285025075632,673.426511357011,11281.825678227779,101.68019258073579
15,29700.876824587416,1457.661519610802,804.712848373673,13094.096052677003,104.00432403055731
16,29621.37337498266,1408.5285025075632,673.426511357011,11281.825678227779,101.68019258073579
17,29700.876824587416,1457.661519610802,804.712848373673,13094.096052677003,104.00432403055731
18,29621.37337498266,1408.5285025075632,673.426511357011,11281.825678227779,101.68019258073579
19,29700.876824587416,1457.661519610802,804.712848373673,13094.096052677003,104.00432403055731
20,77505.93127395367,13234.507313420112,40041.39799961951,162978.89732961328,719.2135442506167
21,78113.97578835291,13457.211179891334,40775.81634157019,165517.22993650124,732.9050313129176
22,77151.52475374204,13453.128455874617,40796.97536639132,162322.9959004873,724.3245069915824
23,76832.39119004489,13254.735077302636,40137.989330056305,161137.235272149,716.4360186922682
24,77151.52475374204,13453.128455874617,40796.97536639132,162322.9959004873,724.3245069915824
25,76832.39119004489,13254.735077302636,40137.989330056305,161137.235272149,716.4360186922682
26,77151.52475374204,13453.128455874617,40796.97536639132,162322.9959004873,724.3245069915824
27,76832.39119004489,13254.735077302636,40137.989330056305,161137.235272149,716.4360186922682
28,77151.52475374204,13453.128455874617,40796.97536639132,162322.9959004873,724.3245069915824
29,76832.39119004489,13254.735077302636,40137.989330056305,161137.235272149,716.4360186922682
30,82915.92679778815,16021.387227443789,34537.78078203196,576886.8345135254,1388.4785186829
31,83321.57211752163,16120.117402959746,34629.43511612933,578603.5895780318,1391.5488607418392
32,82169.49219921925,16089.59520132944,34604.32411211327,575244.3370295225,1383.637615899591
33,80773.92037450774,15599.277328782613,33276.308394400665,568960.6060977912,1364.3820898533384
34,82169.49219921925,16089.59520132944,34604.32411211327,575244.3370295225,1383.637615899591
35,80773.92037450774,15599.277328782613,33276.308394400665,568960.6060977912,1364.3820898533384
36,82169.49219921925,16089.59520132944,34604.32411211327,575244.3370295225,1383.637615899591
37,80773.92037450774,15599.277328782613,33276.308394400665,568960.6060977912,1364.3820898533384
38,82169.49219921925,16089.59520132944,34604.32411211327,575244.3370295225,1383.637615899591
39,80773.92037450774,15599.277328782613,33276.308394400665,568960.6060977912,1364.3820898533384
40,86088.29088061777,17390.14774105534,38859.60998364065,596738.70419329,1449.8736089139788
41,90140.68351496689,19757.711533077592,31611.527705387794,1014536.2084000182,2089.344577603449
42,84027.30809754743,16892.886347410844,37406.08438739152,591800.8767632276,1421.2325337782104
43,86524.93253488113,18308.7693904024,34282.34922540459,804292.0348376587,1752.3784766372514
44,84027.30809754743,16892.886347410844,37406.08438739152,591800.8767632276,1421.2325337782104
45,86524.93253488113,18308.7693904024,34282.34922540459,804292.0348376587,1752.3784766372514
46,84027.30809754743,16892.886347410844,37406.08438739152,591800.8767632276,1421.2325337782104
47,86524.93253488113,18308.7693904024,34282.34922540459,804292.0348376587,1752.3784766372514
