,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,Mean WIP
0,9507.748370711532,1494.9874701685924,6691.402253585062,22241.17477101854,364.7590093460391
1,9496.196360538426,1499.7686854065878,6723.998107489412,22045.56787765497,365.50113077090043
2,9510.971505712547,1514.7781336481762,6841.746683814641,22393.9901196034,368.66870659030593
3,9537.28452352555,1536.4482897868113,6966.693598631183,22642.17496103242,374.2879465834099
4,9510.971505712547,1514.7781336481762,6841.746683814641,22393.9901196034,368.66870659030593
5,9537.28452352555,1536.4482897868113,6966.693598631183,22642.17496103242,374.2879465834099
6,9510.971505712547,1514.7781336481762,6841.746683814641,22393.9901196034,368.66870659030593
7,9537.28452352555,1536.4482897868113,6966.693598631183,22642.17496103242,374.2879465834099
8,9510.971505712547,1514.7781336481762,6841.746683814641,22393.9901196034,368.66870659030593
9,9537.28452352555,1536.4482897868113,6966.693598631183,22642.17496103242,374.2879465834099
10,10556.940957873312,1132.3588835267208,3201.7498836780815,13557.305967464821,270.49300312933
11,10632.441662794405,1168.0576463459915,3321.2683907944192,13896.530871413182,277.4377840668585
12,10598.996623938576,1136.823836110832,3217.985719816511,13695.577242331903,271.0679025942149
13,10570.18817654711,1134.723680007151,3210.376177517655,13635.14965507782,271.5927749705825
14,10598.996623938576,1136.823836110832,3217.985719816511,13695.577242331903,271.0679025942149
15,10570.18817654711,1134.723680007151,3210.376177517655,13635.14965507782,271.5927749705825
16,10598.996623938576,1136.823836110832,3217.985719816511,13695.577242331903,271.0679025942149
17,10570.18817654711,1134.723680007151,3210.376177517655,13635.14965507782,271.5927749705825
18,10598.996623938576,1136.823836110832,3217.985719816511,13695.577242331903,271.0679025942149
19,10570.18817654711,1134.723680007151,3210.376177517655,13635.14965507782,271.5927749705825
20,10733.004132584309,1197.28171300857,3408.1747639476607,14145.276526895599,285.8415210152865
21,10743.989085457524,1199.384951864679,3415.5623544884065,14278.61667152413,285.4797268021908
22,10724.759963410683,1194.855232954533,3400.7053646114773,14188.020685686215,284.7689393590093
23,10753.777171494114,1188.0233130422446,3380.7372714804865,14327.054809193893,282.8387342861702
24,10724.759963410683,1194.855232954533,3400.7053646114773,14188.020685686215,284.7689393590093
