,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,Mean WIP
0,4137.746296454551,509.0232427357127,1943.8132575356335,5966.139653409253,225.00365913335506
1,4137.619462636614,508.53255871932396,1939.0773037866352,5942.127181884695,224.66498692386756
2,4128.617609215953,509.0062584812675,1943.7490423741642,5881.780772504481,224.80049649089403
3,4130.33084966929,509.93722328947575,1946.9118076311984,5858.745331218791,225.13936457391554
4,4128.617609215953,509.0062584812675,1943.7490423741642,5881.780772504481,224.80049649089403
5,4130.33084966929,509.93722328947575,1946.9118076311984,5858.745331218791,225.13936457391554
6,4128.617609215953,509.0062584812675,1943.7490423741642,5881.780772504481,224.80049649089403
7,4130.33084966929,509.93722328947575,1946.9118076311984,5858.745331218791,225.13936457391554
8,4128.617609215953,509.0062584812675,1943.7490423741642,5881.780772504481,224.80049649089403
9,4130.33084966929,509.93722328947575,1946.9118076311984,5858.745331218791,225.13936457391554
10,100000.0,8383.480777398881,9089.543112672396,242590.7967777939,2000.0
11,100000.0,8393.522108324145,9093.24616526261,248556.88645113428,2000.0
12,100000.0,8407.836505141606,9085.291107767116,257080.4552824879,2000.0
13,100000.0,8401.63603225483,9087.306516621094,274793.7571977648,2000.0
14,100000.0,8407.836505141606,9085.291107767116,257080.4552824879,2000.0
15,100000.0,8401.63603225483,9087.306516621094,274793.7571977648,2000.0
16,100000.0,8407.836505141606,9085.291107767116,257080.4552824879,2000.0
17,100000.0,8401.63603225483,9087.306516621094,274793.7571977648,2000.0
18,100000.0,8407.836505141606,9085.291107767116,257080.4552824879,2000.0
19,100000.0,8401.63603225483,9087.306516621094,274793.7571977648,2000.0
20,96341.66570153182,8127.043111837394,8823.582542863618,158026.29009792107,1930.6040175948247
21,100000.0,8448.505317840949,9135.84292720405,165103.30373587843,2000.0
22,96334.20984045103,8145.706361955207,8809.563527238533,163470.7839456282,1929.8967547027894
23,92803.91780597519,7814.6725402852,8493.03117508515,146998.94017795392,1861.3816198600468
24,96334.20984045103,8145.706361955207,8809.563527238533,163470.7839456282,1929.8967547027894
25,92803.91780597519,7814.6725402852,8493.03117508515,146998.94017795392,1861.3816198600468
26,96334.20984045103,8145.706361955207,8809.563527238533,163470.7839456282,1929.8967547027894
27,92803.91780597519,7814.6725402852,8493.03117508515,146998.94017795392,1861.3816198600468
28,96334.20984045103,8145.706361955207,8809.563527238533,163470.7839456282,1929.8967547027894
29,92803.91780597519,7814.6725402852,8493.03117508515,146998.94017795392,1861.3816198600468
30,7857.548894991538,590.3161579505563,909.2493834690391,7444.475704753536,275.5734072660582
31,7830.574235775405,590.4055935689933,909.3760895831319,7403.275888379222,275.00164301720866
32,7771.387948053199,584.0917928403856,897.4555481945906,7333.806234278397,272.1508295353815
33,7823.84800841294,582.3667803204428,894.6327278144087,7405.268424298636,272.63368585343864
34,7771.387948053199,584.0917928403856,897.4555481945906,7333.806234278397,272.1508295353815
35,7823.84800841294,582.3667803204428,894.6327278144087,7405.268424298636,272.63368585343864
36,7771.387948053199,584.0917928403856,897.4555481945906,7333.806234278397,272.1508295353815
37,7823.84800841294,582.3667803204428,894.6327278144087,7405.268424298636,272.63368585343864
38,7771.387948053199,584.0917928403856,897.4555481945906,7333.806234278397,272.1508295353815
39,7823.84800841294,582.3667803204428,894.6327278144087,7405.268424298636,272.63368585343864
40,7793.505989349023,587.5764481851949,907.0826141010716,7411.339104261632,273.90815914237345
41,7760.786015458953,587.9967292353703,908.1539645246495,7354.580535997086,273.4766643245656
42,7746.087821249367,581.392258088251,895.490838769352,7291.754023977537,271.4169588967223
43,7755.565383049996,582.1114058965904,896.8085237595184,7345.755189100713,271.91690095749027
44,7746.087821249367,581.392258088251,895.490838769352,7291.754023977537,271.4169588967223
45,7755.565383049996,582.1114058965904,896.8085237595184,7345.755189100713,271.91690095749027
46,7746.087821249367,581.392258088251,895.490838769352,7291.754023977537,271.4169588967223
47,7755.565383049996,582.1114058965904,896.8085237595184,7345.755189100713,271.91690095749027
48,7746.087821249367,581.392258088251,895.490838769352,7291.754023977537,271.4169588967223
49,7755.565383049996,582.1114058965904,896.8085237595184,7345.755189100713,271.91690095749027
50,5462.906073748486,481.9776953336924,1199.498525482801,3403.873422426362,239.22177789550332
